Date,Time,time_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9/25/2017,5:01:51,43003.21,0.024,0.057,0.021,0.05,0.065,0.037,0.061,0.036,0.06,0.044,0.042,0.05,0.063,0.016,0.027
9/25/2017,5:21:51,43003.22,0.024,0.057,0.021,0.05,0.065,0.037,0.061,0.036,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,5:41:51,43003.24,0.024,0.057,0.021,0.05,0.065,0.036,0.061,0.035,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,6:01:51,43003.25,0.024,0.057,0.021,0.05,0.065,0.036,0.061,0.035,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,6:21:51,43003.27,0.024,0.057,0.021,0.05,0.065,0.036,0.061,0.035,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,6:41:51,43003.28,0.024,0.057,0.021,0.05,0.065,0.036,0.061,0.035,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,7:01:51,43003.29,0.024,0.057,0.021,0.05,0.064,0.036,0.061,0.035,0.06,0.044,0.042,0.05,0.062,0.016,0.027
9/25/2017,7:21:51,43003.31,0.024,0.057,0.021,0.05,0.064,0.036,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,7:41:51,43003.32,0.024,0.057,0.021,0.05,0.064,0.036,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,8:01:51,43003.33,0.024,0.057,0.021,0.05,0.064,0.036,0.061,0.036,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,8:21:51,43003.35,0.024,0.057,0.021,0.05,0.064,0.036,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,8:41:51,43003.36,0.024,0.057,0.021,0.05,0.064,0.037,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,9:01:51,43003.38,0.024,0.057,0.02,0.05,0.064,0.036,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,9:21:51,43003.39,0.024,0.057,0.02,0.05,0.064,0.036,0.061,0.035,0.06,0.043,0.042,0.05,0.063,0.016,0.027
9/25/2017,9:41:51,43003.40,0.024,0.057,0.02,0.05,0.064,0.036,0.061,0.035,0.06,0.042,0.042,0.05,0.063,0.016,0.027
9/25/2017,10:01:51,43003.42,0.024,0.057,0.02,0.05,0.063,0.036,0.061,0.035,0.06,0.042,0.042,0.05,0.063,0.016,0.027
9/25/2017,10:21:51,43003.43,0.024,0.057,0.02,0.05,0.063,0.036,0.061,0.035,0.06,0.042,0.042,0.05,0.063,0.016,0.026
9/25/2017,10:41:51,43003.45,0.024,0.057,0.02,0.05,0.063,0.036,0.06,0.035,0.059,0.042,0.041,0.049,0.063,0.016,0.026
9/25/2017,11:01:51,43003.46,0.024,0.057,0.02,0.049,0.063,0.036,0.06,0.035,0.059,0.042,0.041,0.049,0.063,0.016,0.026
9/25/2017,11:21:51,43003.47,0.024,0.057,0.02,0.049,0.062,0.036,0.06,0.035,0.059,0.041,0.041,0.049,0.063,0.015,0.026
9/25/2017,11:41:51,43003.49,0.024,0.057,0.02,0.05,0.062,0.036,0.06,0.035,0.059,0.041,0.041,0.049,0.062,0.015,0.026
9/25/2017,12:01:51,43003.50,0.024,0.057,0.02,0.05,0.062,0.036,0.06,0.035,0.059,0.041,0.04,0.049,0.061,0.015,0.026
9/25/2017,12:21:51,43003.52,0.024,0.057,0.02,0.05,0.062,0.036,0.06,0.035,0.059,0.04,0.04,0.049,0.06,0.015,0.026
9/25/2017,12:41:51,43003.53,0.024,0.057,0.019,0.05,0.062,0.036,0.059,0.035,0.059,0.04,0.04,0.049,0.059,0.015,0.026
9/25/2017,13:01:51,43003.54,0.022,0.057,0.018,0.049,0.061,0.033,0.059,0.032,0.059,0.039,0.04,0.049,0.057,0.015,0.025
9/25/2017,13:21:51,43003.56,0.021,0.059,0.02,0.043,0.059,0.035,0.056,0.032,0.045,0.037,0.041,0.045,0.05,0.01,0.025
9/25/2017,13:41:51,43003.57,0.023,0.059,0.023,0.045,0.057,0.037,0.054,0.034,0.043,0.036,0.042,0.045,0.046,0.01,0.025
9/25/2017,14:01:51,43003.58,0.023,0.059,0.024,0.046,0.056,0.038,0.052,0.035,0.043,0.036,0.043,0.044,0.043,0.011,0.024
9/25/2017,14:21:51,43003.60,0.024,0.059,0.025,0.046,0.056,0.039,0.051,0.036,0.044,0.036,0.044,0.044,0.043,0.012,0.023
